municipality_id,source_id,資料名,資料種別,公式URL,発行主体,対象年度,ページ更新日,取得確認日,使用した情報,優先度,現行性,備考,official_verified,official_basis,official_linking_url
M068,S-M068-01,家庭ごみの出し方,自治体公式Webページ,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/index.html,倉敷市,令和8年度,現行,2026-08-19,ステーションの燃やせる・資源・埋立・使用済乾電池,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M068,S-M068-02,ごみ分別検索,自治体公式Webページ,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1012155.html,倉敷市,令和8年度,2026-04-01,2026-08-19,現行分別区分と品目条件,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M069,S-M069-01,外国人市民のための生活ガイドブック（やさしい日本語版）,自治体公式PDF,https://www.city.tsuyama.lg.jp/common/photo/free/files/15157/202207061635570688633.pdf,津山市,令和8年度,現行配布,2026-08-19,家庭ごみを6種類に分ける住民向け公式説明,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M069,S-M069-02,津山市ごみ分別 保存版,自治体公式PDF,https://www.city.tsuyama.lg.jp/common/photo/free/files/7728/202405151157250785579.pdf,津山市,令和8年度,2024,2026-08-19,現行の分別注意点・粗大/資源/古紙等の住民向け補強証拠,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M070,S-M070-01,令和8年度ごみカレンダーと玉野市ごみ分別辞典,自治体公式Webページ,https://www.city.tamano.lg.jp/site/recycle/1630.html,玉野市,令和8年度,2026-06-04,2026-08-19,令和8年度現行運用と分別辞典区分,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M071,S-M071-01,最新版 保存版『笠岡市ごみ大百科』,自治体公式Webページ,https://www.city.kasaoka.okayama.jp/soshiki/18/7239.html,笠岡市,令和8年度,2026-04-01,2026-08-19,令和8年度の家庭ごみ分別体系への公式索引,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M071,S-M071-02,分別収集,自治体公式Webページ,https://www.city.kasaoka.okayama.jp/soshiki/18/1822.html,笠岡市,令和8年度,現行案内中,2026-08-19,カン・紙・布・びん・PET・白色トレイ・プラその他・ガススプレー缶・金属類の9資源区分,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M071,S-M071-03,指定ごみ袋の表記を『もやすしかないごみ』に変更,自治体公式Webページ,https://www.city.kasaoka.okayama.jp/soshiki/18/74031.html,笠岡市,令和8年度,2026-04-01,2026-08-19,令和8年度の可燃ごみ住民向け名称,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M071,S-M071-04,燃えないごみについて,自治体公式Webページ,https://www.city.kasaoka.okayama.jp/soshiki/18/1738.html,笠岡市,令和8年度,現行案内中,2026-08-19,燃えないごみの現行区分,4,現行,,TRUE,MUNICIPAL_DOMAIN,
M071,S-M071-05,スプレー缶等のガス抜き,自治体公式Webページ,https://www.city.kasaoka.okayama.jp/soshiki/18/1746.html,笠岡市,令和8年度,現行案内中,2026-08-19,ガス・スプレー缶は中身を使い切り穴を開けて分別収集,5,現行,,TRUE,MUNICIPAL_DOMAIN,
M072,S-M072-01,ごみの正しい分け方・出し方ガイド,自治体公式Webページ,https://www.city.ibara.okayama.jp/soshiki/13/13158.html,井原市,令和8年度,2026-01-22,2026-08-19,R7.12.15改訂ガイドの8住民区分への公式索引,1,現行,,TRUE,MUNICIPAL_DOMAIN,
M072,S-M072-02,令和8年度上半期ごみ収集カレンダー,自治体公式Webページ,https://www.city.ibara.okayama.jp/soshiki/13/19195.html,井原市,令和8年度,2026-03-02,2026-08-19,令和8年度の現行運用確認,2,現行,,TRUE,MUNICIPAL_DOMAIN,
M072,S-M072-03,古紙・古着類・廃食油の出し方,自治体公式Webページ,https://www.city.ibara.okayama.jp/soshiki/13/1437.html,井原市,令和8年度,2025-12-15,2026-08-19,資源の日の古紙・古着・廃食油の現行条件,3,現行,,TRUE,MUNICIPAL_DOMAIN,
M072,S-M072-04,プラスチック資源の対象拡大,自治体公式Webページ,https://www.city.ibara.okayama.jp/soshiki/13/18463.html,井原市,令和8年度,2025-12-15,2026-08-19,製品プラスチックを含む現行資源ごみ（プラ）の条件,4,現行,,TRUE,MUNICIPAL_DOMAIN,
M073,S-M073-01,ごみの収集日・正しい出し方,自治体公式Webページ,https://www.city.soja.okayama.jp/soshiki/34/4198.html,総社市,令和8年度,2025-11-25,2026-08-19,燃やせる・燃やせない・資源・不燃性粗大の4区分,1,現行,,TRUE,MUNICIPAL_DOMAIN,
