municipality_id,category_id,自治体正式名称,category_group,parent_category_id,classification_level,表示順,collection_channel,代表品目,入れてはいけない物,適用条件,条件外の扱い,出す前の処理,袋・容器のルール,サイズ・条件,粗大ごみ扱いか,予約が必要か,有料か,料金ルール,自治体収集外か,注意事項,source_id,出典URL,出典ページ・該当箇所,確認日,ui_role,rule_status,effective_from,effective_to
M012,C-M012-11,雑誌,紙類,,PRIMARY,11,CURBSIDE,雑誌・書籍,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,種類別にまとめ、必要に応じて洗浄・乾燥,ひも結束または紙袋,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M012-02,https://www.city.satte.lg.jp/material/files/group/14/setumei.pdf,p28 紙類,2026-08-18,SORT_BUCKET,CURRENT,,
M012,C-M012-12,雑がみ,紙類,,PRIMARY,12,CURBSIDE,菓子箱・包装紙,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,種類別にまとめ、必要に応じて洗浄・乾燥,ひも結束または紙袋,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M012-02,https://www.city.satte.lg.jp/material/files/group/14/setumei.pdf,p28 紙類,2026-08-18,SORT_BUCKET,CURRENT,,
M012,C-M012-13,段ボール,紙類,,PRIMARY,13,CURBSIDE,段ボール,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,種類別にまとめ、必要に応じて洗浄・乾燥,ひも結束または紙袋,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M012-02,https://www.city.satte.lg.jp/material/files/group/14/setumei.pdf,p28 紙類,2026-08-18,SORT_BUCKET,CURRENT,,
M012,C-M012-14,紙パック,紙類,,PRIMARY,14,CURBSIDE,飲料用紙パック,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,種類別にまとめ、必要に応じて洗浄・乾燥,ひも結束または紙袋,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M012-02,https://www.city.satte.lg.jp/material/files/group/14/setumei.pdf,p28 紙類,2026-08-18,SORT_BUCKET,CURRENT,,
M012,C-M012-15,布類,布類,,PRIMARY,15,CURBSIDE,衣類・古着,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,洗濯して乾かす,透明・半透明袋,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M012-02,https://www.city.satte.lg.jp/material/files/group/14/setumei.pdf,p28 布類,2026-08-18,SORT_BUCKET,CURRENT,,
M012,C-M012-16,使用済小型家電,使用済小型家電,,PRIMARY,16,DROP_OFF,回収ボックス対象の小型家電,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,個人情報を消去し電池を外す,回収ボックス,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M012-02,https://www.city.satte.lg.jp/material/files/group/14/setumei.pdf,p35 使用済小型家電,2026-08-18,REFERENCE_ONLY,CURRENT,,
M012,C-M012-17,市で処理できないもの,市で処理できないもの,,EXCLUDED,17,NOT_COLLECTED,家電4品目・パソコン・処理困難物,他の分別区分に該当する物,家庭から出る対象物,販売店・メーカー・専門業者,受入先の指示に従う,集積所に出さない,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,TRUE,,S-M012-02,https://www.city.satte.lg.jp/material/files/group/14/setumei.pdf,p32 市で処理できないもの,2026-08-18,EXCLUDED_NOTICE,CURRENT,,
M014,C-M014-01,プラスチック,プラスチック,,PRIMARY,1,CURBSIDE,プラマーク容器包装・100%プラスチック製品,他の分別区分に該当する物,家庭から出る対象物,汚れや臭いが落ちない物は燃やすごみ,汚れを落とす,公式ガイドの指定方法,製品プラは最長辺30cm以下,FALSE,FALSE,FALSE,,FALSE,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,p3 資源物とごみの分別フロー,2026-08-18,SORT_BUCKET,CURRENT,,
M014,C-M014-02,古紙,古紙,,PRIMARY,2,CURBSIDE,新聞・段ボール・紙パック・雑誌雑がみ,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,種類別にまとめる,ひも結束または紙袋,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,p3 資源物とごみの分別フロー,2026-08-18,SORT_BUCKET,CURRENT,,
M014,C-M014-03,缶,缶,,PRIMARY,3,CURBSIDE,飲食用缶,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,中をすすぎ、ふた・ラベル等を外す,指定コンテナ・ネット,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,p3 資源物とごみの分別フロー,2026-08-18,SORT_BUCKET,CURRENT,,
M014,C-M014-04,びん,びん,,PRIMARY,4,CURBSIDE,飲食用びん,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,中をすすぎ、ふた・ラベル等を外す,指定コンテナ・ネット,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,p3 資源物とごみの分別フロー,2026-08-18,SORT_BUCKET,CURRENT,,
M014,C-M014-05,ペットボトル,ペットボトル,,PRIMARY,5,CURBSIDE,PETマークのボトル,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,中をすすぎ、ふた・ラベル等を外す,指定コンテナ・ネット,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,p3 資源物とごみの分別フロー,2026-08-18,SORT_BUCKET,CURRENT,,
M014,C-M014-06,拠点回収,拠点回収,,PRIMARY,6,DROP_OFF,乾電池・小型家電等の指定品,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,品目ごとの回収条件に従う,指定回収箱,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,p3 拠点回収,2026-08-18,REFERENCE_ONLY,CURRENT,,
M014,C-M014-07,イベント回収,イベント回収,,PRIMARY,7,DROP_OFF,古着・廃食用油等の指定品,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,指定日時・対象品目を確認,品目別指定容器,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,p3 イベント回収,2026-08-18,REFERENCE_ONLY,CURRENT,,
M014,C-M014-08,燃やすごみ,燃やすごみ,,PRIMARY,8,CURBSIDE,生ごみ・資源化できない紙・汚れたプラ,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,生ごみは水切り,半透明袋,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,p3・燃やすごみ,2026-08-18,SORT_BUCKET,CURRENT,,
M014,C-M014-09,燃やさないごみ,燃やさないごみ,,PRIMARY,9,CURBSIDE,陶磁器・ガラス・金属・危険物,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,割れ物・刃物を包み危険表示、スプレー缶は使い切る,半透明袋,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,p3・燃やさないごみ,2026-08-18,SORT_BUCKET,CURRENT,,
M014,C-M014-10,粗大ごみ,粗大ごみ,,PRIMARY,10,BOOKED_PICKUP,一辺30cmを超える家具・寝具等,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,中身を除き、必要な前処理を行う,公式ガイドの指定方法,おおむね一辺30cm超,TRUE,TRUE,TRUE,品目別処理手数料,FALSE,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,粗大ごみ案内,2026-08-18,REFERENCE_ONLY,CURRENT,,
M014,C-M014-11,区で収集できないもの,区で収集できないもの,,EXCLUDED,11,NOT_COLLECTED,家電4品目・パソコン・処理困難物,他の分別区分に該当する物,家庭から出る対象物,販売店・メーカー・専門業者,受入先の指示に従う,集積所に出さない,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,TRUE,,S-M014-02,https://www.city.sumida.lg.jp/kurashi/gomi_recycle/wakedashi_pamphlet/japanese.files/wakedashi202603.pdf,区では収集できないもの,2026-08-18,EXCLUDED_NOTICE,CURRENT,,
M015,C-M015-01,燃やすごみ,燃やすごみ,,PRIMARY,1,CURBSIDE,生ごみ・紙くず・ゴム・革,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,水切り・長物を規定内にする,公式ガイドの指定方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p6 燃やすごみ,2026-08-18,SORT_BUCKET,CURRENT,,
M015,C-M015-02,燃やさないごみ,燃やさないごみ,,PRIMARY,2,CURBSIDE,陶磁器・ガラス・金属・小型家電,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,割れ物・刃物を包み危険表示,公式ガイドの指定方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p7 燃やさないごみ,2026-08-18,SORT_BUCKET,CURRENT,,
M015,C-M015-03,プラスチック製容器包装,プラスチック製容器包装,,PRIMARY,3,CURBSIDE,プラマーク付き容器包装,他の分別区分に該当する物,家庭から出る対象物,汚れが落ちない物は燃やすごみ,中身を除き汚れを落とす,公式ガイドの指定方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p8-9 プラスチック製容器包装,2026-08-18,SORT_BUCKET,CURRENT,,
M015,C-M015-04,資源,資源,,PRIMARY,4,CURBSIDE,古紙・びん・缶・ペットボトル・金属製品,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,品目別の前処理を行う,公式ガイドの指定方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p10-11 資源,2026-08-18,SORT_BUCKET,CURRENT,,
M015,C-M015-05,新聞,資源,C-M015-04,SUBCATEGORY,5,CURBSIDE,新聞・折込広告,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,洗浄・結束など品目別の前処理,親区分の資源回収方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p10-11 資源・新聞,2026-08-18,REFERENCE_ONLY,CURRENT,,
M015,C-M015-06,雑誌・雑がみ,資源,C-M015-04,SUBCATEGORY,6,CURBSIDE,雑誌・書籍・雑がみ,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,洗浄・結束など品目別の前処理,親区分の資源回収方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p10-11 資源・雑誌・雑がみ,2026-08-18,REFERENCE_ONLY,CURRENT,,
M015,C-M015-07,段ボール,資源,C-M015-04,SUBCATEGORY,7,CURBSIDE,段ボール,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,洗浄・結束など品目別の前処理,親区分の資源回収方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p10-11 資源・段ボール,2026-08-18,REFERENCE_ONLY,CURRENT,,
M015,C-M015-08,紙パック,資源,C-M015-04,SUBCATEGORY,8,CURBSIDE,飲料用紙パック,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,洗浄・結束など品目別の前処理,親区分の資源回収方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p10-11 資源・紙パック,2026-08-18,REFERENCE_ONLY,CURRENT,,
M015,C-M015-09,ペットボトル,資源,C-M015-04,SUBCATEGORY,9,CURBSIDE,PETマークのボトル,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,洗浄・結束など品目別の前処理,親区分の資源回収方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p10-11 資源・ペットボトル,2026-08-18,REFERENCE_ONLY,CURRENT,,
M015,C-M015-10,びん,資源,C-M015-04,SUBCATEGORY,10,CURBSIDE,飲食用びん,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,洗浄・結束など品目別の前処理,親区分の資源回収方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p10-11 資源・びん,2026-08-18,REFERENCE_ONLY,CURRENT,,
M015,C-M015-11,缶,資源,C-M015-04,SUBCATEGORY,11,CURBSIDE,飲食用缶,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,洗浄・結束など品目別の前処理,親区分の資源回収方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p10-11 資源・缶,2026-08-18,REFERENCE_ONLY,CURRENT,,
M015,C-M015-12,金属製のなべ・やかん・フライパン,資源,C-M015-04,SUBCATEGORY,12,CURBSIDE,なべ・やかん・フライパン,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,洗浄・結束など品目別の前処理,親区分の資源回収方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p10-11 資源・金属製のなべ・やかん・フライパン,2026-08-18,REFERENCE_ONLY,CURRENT,,
M015,C-M015-13,スプレー缶・カセットボンベ,資源,C-M015-04,SUBCATEGORY,13,CURBSIDE,スプレー缶・カセットボンベ,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,使い切り、穴を開けず分ける,親区分の資源回収方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p10-11 資源・スプレー缶・カセットボンベ,2026-08-18,REFERENCE_ONLY,CURRENT,,
M015,C-M015-14,拠点回収,拠点回収,,PRIMARY,14,DROP_OFF,紙パック・食品トレイ・乾電池・古布・廃食用油・蛍光管・小型家電,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,対象品目ごとの前処理,指定回収箱・容器,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p12-13 拠点回収,2026-08-18,REFERENCE_ONLY,CURRENT,,
M015,C-M015-15,粗大ごみ,粗大ごみ,,PRIMARY,15,BOOKED_PICKUP,一辺30cmを超える家具・寝具等,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,中身を除き、必要な前処理を行う,公式ガイドの指定方法,一辺30cm超,TRUE,TRUE,TRUE,品目別処理手数料,FALSE,,S-M015-02,https://www.city.chuo.lg.jp/documents/5392/1p-27p.pdf,p14-15 粗大ごみ,2026-08-18,REFERENCE_ONLY,CURRENT,,
M015,C-M015-16,区で収集しないもの,区で収集しないもの,,EXCLUDED,16,NOT_COLLECTED,家電4品目・パソコン・処理困難物,他の分別区分に該当する物,家庭から出る対象物,販売店・メーカー・専門業者,受入先の指示に従う,集積所に出さない,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,TRUE,,S-M015-03,https://www.city.chuo.lg.jp/documents/5392/28p-52p.pdf,収集できないもの・メーカーリサイクル,2026-08-18,EXCLUDED_NOTICE,CURRENT,,
M016,C-M016-01,燃せるごみ,燃せるごみ,,PRIMARY,1,CURBSIDE,生ごみ・紙くず・木くず・汚れたプラ,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,生ごみは水切り,公式ガイドの指定方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M016-02,https://www.city.miura.kanagawa.jp/material/files/group/39/P1-P4.pdf,P1-P4 燃せるごみ,2026-08-18,SORT_BUCKET,CURRENT,,
M016,C-M016-02,びん・缶、金物類,びん・缶、金物類,,PRIMARY,2,CURBSIDE,飲食用びん・缶・金物,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,中をすすぎ品目別に出す,公式ガイドの指定方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M016-02,https://www.city.miura.kanagawa.jp/material/files/group/39/P1-P4.pdf,P1-P4 びん・缶、金物類,2026-08-18,SORT_BUCKET,CURRENT,,
M016,C-M016-03,ペットボトル,ペットボトル,,PRIMARY,3,CURBSIDE,PETマークのボトル,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,キャップとラベルを外しすすぐ,公式ガイドの指定方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M016-03,https://www.city.miura.kanagawa.jp/material/files/group/39/P5-P8.pdf,P5-P8 ペットボトル,2026-08-18,SORT_BUCKET,CURRENT,,
M016,C-M016-04,プラスチック製容器包装,プラスチック製容器包装,,PRIMARY,4,CURBSIDE,プラマーク付き容器包装,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,中身を除き汚れを落とす,公式ガイドの指定方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M016-03,https://www.city.miura.kanagawa.jp/material/files/group/39/P5-P8.pdf,P5-P8 プラスチック製容器包装,2026-08-18,SORT_BUCKET,CURRENT,,
M016,C-M016-05,不燃ごみ,不燃ごみ,,PRIMARY,5,CURBSIDE,陶磁器・ガラス・小型不燃物,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,割れ物・刃物を包み危険表示,公式ガイドの指定方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M016-03,https://www.city.miura.kanagawa.jp/material/files/group/39/P5-P8.pdf,P5-P8 不燃ごみ,2026-08-18,SORT_BUCKET,CURRENT,,
M016,C-M016-06,古着・古布,古着・古布,,PRIMARY,6,CURBSIDE,衣類・古布,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,洗濯し乾かす,透明袋,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M016-04,https://www.city.miura.kanagawa.jp/material/files/group/39/P9-P12.pdf,P9-P12 古着・古布,2026-08-18,SORT_BUCKET,CURRENT,,
M016,C-M016-07,蛍光管類,蛍光管類,,PRIMARY,7,CURBSIDE,蛍光管・水銀製品,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,破損しないよう保護,指定回収方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M016-04,https://www.city.miura.kanagawa.jp/material/files/group/39/P9-P12.pdf,P9-P12 蛍光管類,2026-08-18,SORT_BUCKET,CURRENT,,
M016,C-M016-08,破砕できないごみ,破砕できないごみ,,PRIMARY,8,CURBSIDE,大型金属・破砕困難品,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,危険部分を保護,公式ガイドの指定方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M016-04,https://www.city.miura.kanagawa.jp/material/files/group/39/P9-P12.pdf,P9-P12 破砕できないごみ,2026-08-18,SORT_BUCKET,CURRENT,,
M016,C-M016-09,枝木・草葉類,枝木・草葉類,,PRIMARY,9,CURBSIDE,剪定枝・草・葉,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,土を落とし規定寸法に束ねる,公式ガイドの指定方法,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M016-04,https://www.city.miura.kanagawa.jp/material/files/group/39/P9-P12.pdf,P9-P12 枝木・草葉類,2026-08-18,SORT_BUCKET,CURRENT,,
M016,C-M016-10,新聞紙,古紙,,PRIMARY,10,CURBSIDE,新聞・折込広告,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,種類別に結束・紙パックは洗浄乾燥,ひも結束または紙袋,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M016-05,https://www.city.miura.kanagawa.jp/material/files/group/39/P13-P15.pdf,P13-P15 新聞紙,2026-08-18,SORT_BUCKET,CURRENT,,
M016,C-M016-11,雑誌,古紙,,PRIMARY,11,CURBSIDE,雑誌・書籍,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,種類別に結束・紙パックは洗浄乾燥,ひも結束または紙袋,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M016-05,https://www.city.miura.kanagawa.jp/material/files/group/39/P13-P15.pdf,P13-P15 雑誌,2026-08-18,SORT_BUCKET,CURRENT,,
M016,C-M016-12,段ボール,古紙,,PRIMARY,12,CURBSIDE,段ボール,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,種類別に結束・紙パックは洗浄乾燥,ひも結束または紙袋,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M016-05,https://www.city.miura.kanagawa.jp/material/files/group/39/P13-P15.pdf,P13-P15 段ボール,2026-08-18,SORT_BUCKET,CURRENT,,
M016,C-M016-13,紙パック,古紙,,PRIMARY,13,CURBSIDE,飲料用紙パック,他の分別区分に該当する物,家庭から出る対象物,該当する公式区分,種類別に結束・紙パックは洗浄乾燥,ひも結束または紙袋,公式ガイドの品目・寸法条件,FALSE,FALSE,FALSE,,FALSE,,S-M016-05,https://www.city.miura.kanagawa.jp/material/files/group/39/P13-P15.pdf,P13-P15 紙パック,2026-08-18,SORT_BUCKET,CURRENT,,
