mapping_id,municipality_id,internal_item_id,branch_order,自治体での品目表記,category_id,分別区分正式名称,条件,前処理,例外分別先,自治体収集外,rule_status,effective_from,effective_to,category_source_id,category_source_url,category_source_locator,item_evidence_source_id,item_evidence_url,item_evidence_locator,確認日,mapping_status,evidence_scope,branch_review_status,reviewed_date,reviewed_by,備考
MAP-M001-I023-01,M001,I023,1,category正式名称・代表品目から機械抽出,C-M001-02,燃やせないごみ,指定袋に入る不燃物,危険物を包み表示・電池と灯油を除去・スプレー缶は穴を2〜3か所開ける,指定袋に入らなければ粗大ごみ,FALSE,CURRENT,,,S-M001-02,https://www.town.yamada.iwate.jp/fs/1/2/9/3/6/3/_/gominodashikataposter6_3.pdf,燃やせないごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M001-I027-02,M001,I027,1,category正式名称・代表品目から機械抽出,C-M001-03,乾電池・蛍光灯など,家庭用対象有害物,蛍光灯等は購入時ケースまたは紙で包む,充電式電池は購入店へ相談・破損蛍光灯は燃やせないごみ,FALSE,CURRENT,,,S-M001-02,https://www.town.yamada.iwate.jp/fs/1/2/9/3/6/3/_/gominodashikataposter6_3.pdf,乾電池・蛍光灯など,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M001-I030-01,M001,I030,1,category正式名称・代表品目から機械抽出,C-M001-03,乾電池・蛍光灯など,家庭用対象有害物,蛍光灯等は購入時ケースまたは紙で包む,充電式電池は購入店へ相談・破損蛍光灯は燃やせないごみ,FALSE,CURRENT,,,S-M001-02,https://www.town.yamada.iwate.jp/fs/1/2/9/3/6/3/_/gominodashikataposter6_3.pdf,乾電池・蛍光灯など,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M001-I032-01,M001,I032,1,category正式名称・代表品目から機械抽出,C-M001-02,燃やせないごみ,指定袋に入る不燃物,危険物を包み表示・電池と灯油を除去・スプレー缶は穴を2〜3か所開ける,指定袋に入らなければ粗大ごみ,FALSE,CURRENT,,,S-M001-02,https://www.town.yamada.iwate.jp/fs/1/2/9/3/6/3/_/gominodashikataposter6_3.pdf,燃やせないごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M001-I034-01,M001,I034,1,category正式名称・代表品目から機械抽出,C-M001-14,使用済小型家電,回収ボックス投入口に入る家庭用小型家電,個人情報を消去・電池を外せる場合は外す,通常の不燃ごみ経路が可能な品目もある,FALSE,CURRENT,,,S-M001-02,https://www.town.yamada.iwate.jp/fs/1/2/9/3/6/3/_/gominodashikataposter6_3.pdf,使用済小型家電,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I001-01,M002,I001,1,category正式名称・代表品目から機械抽出,C-M002-13,ペットボトル,要品目別確認,キャップとラベルを外しすすぐ,燃えるごみ,FALSE,CURRENT,,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,ペットボトル,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I002-01,M002,I002,1,category正式名称・代表品目から機械抽出,C-M002-15,その他プラスチック,容器包装で汚れが落ちる,中をすすぐ・袋から出す,燃えるごみ,FALSE,CURRENT,,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,その他プラスチック,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I003-01,M002,I003,1,category正式名称・代表品目から機械抽出,C-M002-15,その他プラスチック,容器包装で汚れが落ちる,中をすすぐ・袋から出す,燃えるごみ,FALSE,CURRENT,,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,その他プラスチック,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I004-01,M002,I004,1,category正式名称・代表品目から機械抽出,C-M002-08,アルミ缶,要品目別確認,洗ってつぶさない,燃えないごみ,FALSE,CURRENT,,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,アルミ缶,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I005-01,M002,I005,1,category正式名称・代表品目から機械抽出,C-M002-09,スチール缶,要品目別確認,洗ってつぶさない,燃えないごみ,FALSE,CURRENT,,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,スチール缶,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I007-01,M002,I007,1,category正式名称・代表品目から機械抽出,C-M002-14,白色トレイ,要品目別確認,洗って乾かす,その他プラスチックまたは燃えるごみ,FALSE,CURRENT,,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,白色トレイ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I008-01,M002,I008,1,category正式名称・代表品目から機械抽出,C-M002-15,その他プラスチック,容器包装で汚れが落ちる,中をすすぐ・袋から出す,燃えるごみ,FALSE,CURRENT,,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,その他プラスチック,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I013-01,M002,I013,1,category正式名称・代表品目から機械抽出,C-M002-03,新聞紙,要品目別確認,種類別にひもで結ぶ,燃えるごみ,FALSE,CURRENT,,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,新聞紙,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I014-01,M002,I014,1,category正式名称・代表品目から機械抽出,C-M002-05,ダンボール類,要品目別確認,たたんでひもで結ぶ,燃えるごみ,FALSE,CURRENT,,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,ダンボール類,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I015-01,M002,I015,1,category正式名称・代表品目から機械抽出,C-M002-04,雑誌類,要品目別確認,ひもで結ぶ,燃えるごみ,FALSE,CURRENT,,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,雑誌類,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I016-01,M002,I016,1,category正式名称・代表品目から機械抽出,C-M002-07,その他紙,要品目別確認,紙袋またはひもでまとめる,燃えるごみ,FALSE,CURRENT,,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,その他紙,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I017-01,M002,I017,1,category正式名称・代表品目から機械抽出,C-M002-06,紙パック,要品目別確認,洗って開いて乾かし結ぶ,燃えるごみ,FALSE,CURRENT,,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,紙パック,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I018-01,M002,I018,1,category正式名称・代表品目から機械抽出,C-M002-01,燃えるごみ,要品目別確認,生ごみは水切り・枝は50cm以下に束ねる,該当する資源区分,FALSE,CURRENT,,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,燃えるごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I027-01,M002,I027,1,category正式名称・代表品目から機械抽出,C-M002-17,電池類・蛍光管,要品目別確認,蛍光管を保護・電池は絶縁,燃えないごみ等,FALSE,CURRENT,,,S-M002-03,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/1280.html,電池類・蛍光管,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I029-01,M002,I029,1,category正式名称・代表品目から機械抽出,C-M002-18,小型充電式電池,要品目別確認,端子を絶縁,販売店等,FALSE,CURRENT,,,S-M002-04,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/2/13684.html,小型充電式電池,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I030-01,M002,I030,1,category正式名称・代表品目から機械抽出,C-M002-17,電池類・蛍光管,要品目別確認,蛍光管を保護・電池は絶縁,燃えないごみ等,FALSE,CURRENT,,,S-M002-03,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/1280.html,電池類・蛍光管,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I034-01,M002,I034,1,category正式名称・代表品目から機械抽出,C-M002-02,燃えないごみ,要品目別確認,刃物や割れ物を包み危険表示・家電コードを切る,各専用区分,FALSE,CURRENT,,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,燃えないごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I034-02,M002,I034,2,category正式名称・代表品目から機械抽出,C-M002-19,使用済小型家電,投入口に入る小型家電,電池を外す,燃えないごみまたは対象外ルート,FALSE,CURRENT,,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,使用済小型家電,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I037-04,M002,I037,1,category正式名称・代表品目から機械抽出,C-M002-20,市で収集・処理できないもの,法定リサイクル・施設処理不可,各受入先の指示に従う,販売店・メーカー・専門業者,TRUE,CURRENT,,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,市で収集・処理できないもの,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M002-I038-02,M002,I038,1,category正式名称・代表品目から機械抽出,C-M002-20,市で収集・処理できないもの,法定リサイクル・施設処理不可,各受入先の指示に従う,販売店・メーカー・専門業者,TRUE,CURRENT,,,S-M002-01,https://www.city.oshu.iwate.jp/soshiki/5/1051/2/3/316.html,市で収集・処理できないもの,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M003-I001-01,M003,I001,1,category正式名称・代表品目から機械抽出,C-M003-06,PET,要品目別確認,キャップとラベルを外しすすぐ,プラスチック容器包装または燃えるごみ,FALSE,CURRENT,,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,PET,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M003-I002-01,M003,I002,1,category正式名称・代表品目から機械抽出,C-M003-07,プラスチック容器包装,汚れが落ちる,すすいで乾かす,燃えるごみ,FALSE,CURRENT,,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,プラスチック容器包装,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M003-I003-01,M003,I003,1,category正式名称・代表品目から機械抽出,C-M003-07,プラスチック容器包装,汚れが落ちる,すすいで乾かす,燃えるごみ,FALSE,CURRENT,,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,プラスチック容器包装,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M003-I006-01,M003,I006,1,category正式名称・代表品目から機械抽出,C-M003-09,びん,要品目別確認,キャップを外しすすぐ,燃えないごみ,FALSE,CURRENT,,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,びん,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M003-I013-01,M003,I013,1,category正式名称・代表品目から機械抽出,C-M003-03,新聞紙,要品目別確認,紙ひもで結ぶ,燃えるごみ,FALSE,CURRENT,,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,新聞紙,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M003-I014-01,M003,I014,1,category正式名称・代表品目から機械抽出,C-M003-05,ダンボール,要品目別確認,紙ひもで結ぶ,雑誌・雑紙または燃えるごみ,FALSE,CURRENT,,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,ダンボール,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M003-I015-01,M003,I015,1,category正式名称・代表品目から機械抽出,C-M003-04,雑誌・雑紙,要品目別確認,紙ひもで結ぶ,燃えるごみ,FALSE,CURRENT,,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,雑誌・雑紙,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M003-I016-01,M003,I016,1,category正式名称・代表品目から機械抽出,C-M003-04,雑誌・雑紙,要品目別確認,紙ひもで結ぶ,燃えるごみ,FALSE,CURRENT,,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,雑誌・雑紙,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M003-I017-C-M003-14,M003,I017,1,category正式名称・代表品目から機械抽出,C-M003-14,紙パック,洗浄して乾燥できる紙パック,水洗いして乾燥し平たく伸ばす,燃えるごみ,FALSE,CURRENT,,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,8ページ 資源ごみ／紙パック,,,,2026-08-18,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M003-I018-01,M003,I018,1,category正式名称・代表品目から機械抽出,C-M003-01,燃えるごみ,要品目別確認,水切り・長い物を短くする,該当区分,FALSE,CURRENT,,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,燃えるごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M003-I019-01,M003,I019,1,category正式名称・代表品目から機械抽出,C-M003-04,雑誌・雑紙,要品目別確認,紙ひもで結ぶ,燃えるごみ,FALSE,CURRENT,,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,雑誌・雑紙,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M003-I023-01,M003,I023,1,category正式名称・代表品目から機械抽出,C-M003-02,燃えないごみ,要品目別確認,割れ物を包む・電池を外す,該当区分,FALSE,CURRENT,,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,燃えないごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M003-I027-01,M003,I027,1,category正式名称・代表品目から機械抽出,C-M003-12,有害ごみ,家庭用,電池を絶縁・蛍光管を保護,販売店等,FALSE,CURRENT,,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,有害ごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M003-I030-01,M003,I030,1,category正式名称・代表品目から機械抽出,C-M003-12,有害ごみ,家庭用,電池を絶縁・蛍光管を保護,販売店等,FALSE,CURRENT,,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,有害ごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M003-I034-01,M003,I034,1,category正式名称・代表品目から機械抽出,C-M003-02,燃えないごみ,要品目別確認,割れ物を包む・電池を外す,該当区分,FALSE,CURRENT,,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,燃えないごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M003-I036-01,M003,I036,1,category正式名称・代表品目から機械抽出,C-M003-10,燃えるごみの粗大ごみ,80cm×60cm以内等,切断・ひも結束,処理業者または事前相談,FALSE,CURRENT,,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,燃えるごみの粗大ごみ,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M003-I037-01,M003,I037,1,category正式名称・代表品目から機械抽出,C-M003-13,町で収集・受入できないもの,施設処理不可または一時多量,受入先の指示に従う,販売店・専門業者・許可業者,TRUE,CURRENT,,,S-M003-02,https://www.town.nishiwaga.lg.jp/material/files/group/5/0604gomihyakka.pdf,町で収集・受入できないもの,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M004-I013-01,M004,I013,1,category正式名称・代表品目から機械抽出,C-M004-03,古紙（新聞・雑誌）,要品目別確認,厚さ30cm以内で結束,燃やせるごみ,FALSE,CURRENT,,,S-M004-02,https://www.town.shiwa.iwate.jp/kurashi/gomi/1_bunebetsu/2348.html,古紙（新聞・雑誌）,,,,2026-08-17,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,区分レベルデータから機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
